x,y,u,T
0.7070707070707072,0.020202020202020204,0.05829040410774012,0.615524621146755
0.7171717171717172,0.020202020202020204,0.06086911245415424,0.6158354659482181
0.7272727272727273,0.020202020202020204,0.04714044167213499,0.5937504338786632
0.7373737373737375,0.020202020202020204,0.04894006305004911,0.5811622091344736
0.7474747474747475,0.020202020202020204,0.0504589636912111,0.5917649713323971
0.7575757575757577,0.020202020202020204,0.044779902323778764,0.5661296092444229
0.7676767676767677,0.020202020202020204,0.029429860012879297,0.543967138196036
0.7777777777777778,0.020202020202020204,0.05315575075242186,0.5578808713830345
0.787878787878788,0.020202020202020204,0.03725795224580576,0.546785054362595
0.797979797979798,0.020202020202020204,0.043729963350088795,0.5476104583738594
0.8080808080808082,0.020202020202020204,0.029858084908597222,0.5347445932964364
0.8181818181818182,0.020202020202020204,0.03966575762913629,0.5008338928426462
0.8282828282828284,0.020202020202020204,0.022124740883444925,0.5039293910160572
0.8383838383838385,0.020202020202020204,0.04356915473818218,0.48014569366518256
0.8484848484848485,0.020202020202020204,0.025708217415876235,0.4746316737911796
0.8585858585858587,0.020202020202020204,0.022100375957093344,0.4713964717904668
0.8686868686868687,0.020202020202020204,0.026847703526430837,0.4554978154307891
0.8787878787878789,0.020202020202020204,0.031196105626953928,0.469287252077142
0.888888888888889,0.020202020202020204,0.0233433155930224,0.465797740591271
0.8989898989898991,0.020202020202020204,0.02213596748627124,0.44711281945171133
0.9090909090909092,0.020202020202020204,-0.0013406522170159967,0.4351852279064738
0.9191919191919192,0.020202020202020204,0.017928821205864736,0.3990379393184817
0.9292929292929294,0.020202020202020204,0.016814119461725247,0.4260386508141386
0.9393939393939394,0.020202020202020204,0.010038154705281724,0.41279014848575807
0.9494949494949496,0.020202020202020204,0.011485255536382957,0.39282184525053393
0.9595959595959597,0.020202020202020204,-0.0028514782704078413,0.4051765081950378
0.9696969696969697,0.020202020202020204,-0.0013453490085303648,0.3997477863480601
0.9797979797979799,0.020202020202020204,0.012655847931146004,0.3843298626873309
0.98989898989899,0.020202020202020204,0.009692517546128522,0.3767153358803575
1.0,0.020202020202020204,0.01005851235475764,0.3616361449078808
0.0,0.030303030303030304,0.0025589529385468333,0.9956023693863008
0.010101010101010102,0.030303030303030304,0.0022573347881214927,0.9994055895763441
0.020202020202020204,0.030303030303030304,-0.02054775614282516,0.9917021533756406
0.030303030303030304,0.030303030303030304,0.029694578330878997,1.0040446672544845
0.04040404040404041,0.030303030303030304,0.027525647568056283,1.0085482950531408
0.05050505050505051,0.030303030303030304,0.024931882703492926,1.006384766327078
0.06060606060606061,0.030303030303030304,0.01662484079333737,0.9823392851513005
0.07070707070707072,0.030303030303030304,0.0246311347166508,0.9995132439991633
0.08080808080808081,0.030303030303030304,0.02157569385553797,0.9914125146236501
0.09090909090909091,0.030303030303030304,0.049050873829859516,0.9875514259198948
0.10101010101010102,0.030303030303030304,0.01847814319865875,0.9897180231513105
0.11111111111111112,0.030303030303030304,0.031663628406068865,1.0102761166595138
0.12121212121212122,0.030303030303030304,0.033584584047587754,0.981491293543161
0.13131313131313133,0.030303030303030304,0.031054032342454903,0.9861297663554235
0.14141414141414144,0.030303030303030304,0.03831411290847308,0.9917074355390547
0.15151515151515152,0.030303030303030304,0.0574045310472901,0.9803136226181016
0.16161616161616163,0.030303030303030304,0.060548567490812624,0.9731840338368142
0.17171717171717174,0.030303030303030304,0.056452342331276856,0.9869860053824902
0.18181818181818182,0.030303030303030304,0.046685985822901094,0.9691287295261853
0.19191919191919193,0.030303030303030304,0.04723299405345342,0.982698434767183
0.20202020202020204,0.030303030303030304,0.05691460861065895,0.9751991484422856
0.21212121212121213,0.030303030303030304,0.07013607704524358,0.9516750834711963
0.22222222222222224,0.030303030303030304,0.053567619771921926,0.9686374877581112
0.23232323232323235,0.030303030303030304,0.07384740693504352,0.9529805129575288
0.24242424242424243,0.030303030303030304,0.05689224383499638,0.9377294082543778
0.25252525252525254,0.030303030303030304,0.07266286092292819,0.94859684990291
0.26262626262626265,0.030303030303030304,0.07391504612388579,0.9365663194715065
0.27272727272727276,0.030303030303030304,0.07890768644814444,0.9274677560521508
0.2828282828282829,0.030303030303030304,0.06368944713865249,0.9205173942806368
0.29292929292929293,0.030303030303030304,0.06780539141893623,0.9281041548157637
0.30303030303030304,0.030303030303030304,0.09413547032754685,0.9217593463748263
0.31313131313131315,0.030303030303030304,0.08373318541337023,0.9098305931247495
0.32323232323232326,0.030303030303030304,0.07596403336678417,0.880650297609931
0.33333333333333337,0.030303030303030304,0.09487768224011639,0.9042511755188744
0.3434343434343435,0.030303030303030304,0.0683273601345511,0.9132809131096842
0.3535353535353536,0.030303030303030304,0.08354996920500057,0.8716416593269186
0.36363636363636365,0.030303030303030304,0.06851139608962477,0.8816813736635618
0.37373737373737376,0.030303030303030304,0.070428102260414,0.8707905824179045
