x,y,z,u,v
1.7756,1.382,0.9625,0.6627241,0.14787981
1.3546,1.4714,0.9625,0.66168416,0.14737362
1.4369,1.5609,0.9625,0.66231436,0.14746736
1.5239,1.6554,0.9625,0.6630019,0.14759621
1.0939,1.6743,0.9625,0.66261137,0.14763716
1.1604,1.7761,0.9625,0.6635087,0.14778745
1.2306,1.8836,0.9625,0.66454285,0.14799857
0.80339,1.8315,0.9625,0.66339934,0.14808409
0.8522,1.9428,0.9625,0.6644314,0.14827348
0.90381,2.0605,0.9625,0.6656563,0.14854223
0.49097,1.9388,0.9625,0.6630442,0.14829886
0.5208,2.0566,0.9625,0.6638614,0.148426
0.55234,2.1812,0.9625,0.6648619,0.14862944
0.16516,1.9932,0.9625,0.66173047,0.14822868
0.17519,2.1143,0.9625,0.66209614,0.1482155
0.1858,2.2423,0.9625,0.6626016,0.14826335
-0.16516,1.9932,0.9625,0.66060567,0.14815465
-0.17519,2.1143,0.9625,0.6606162,0.14802565
-0.1858,2.2423,0.9625,0.6607448,0.14794755
-0.49097,1.9388,0.9625,0.6605842,0.1483084
-0.5208,2.0566,0.9625,0.6605757,0.14816648
-0.55234,2.1812,0.9625,0.6607076,0.14807886
-0.80339,1.8315,0.9625,0.6615063,0.14859411
-0.8522,1.9428,0.9625,0.6617638,0.14852461
-0.90381,2.0605,0.9625,0.6622138,0.14852357
-1.0939,1.6743,0.9625,0.66255826,0.14874767
-1.1604,1.7761,0.9625,0.66312504,0.14875674
-1.2306,1.8836,0.9625,0.66391814,0.1488441
-1.3546,1.4714,0.9625,0.66333914,0.14870313
-1.4369,1.5609,0.9625,0.6641486,0.14877176
-1.5239,1.6554,0.9625,0.66518426,0.14891946
-1.5783,1.2284,0.9625,0.66398406,0.14859626
-1.6742,1.3031,0.9625,0.66504604,0.14874408
-1.7756,1.382,0.9625,0.6663252,0.14897355
-1.7589,0.95189,0.9625,0.66446227,0.14847232
-1.8658,1.0097,0.9625,0.66581595,0.14872742
-1.9788,1.0709,0.9625,0.66739625,0.14907518
-1.8916,0.6494,0.9625,0.66442627,0.14822549
-2.0066,0.68886,0.9625,0.66601837,0.14856808
-2.1281,0.73057,0.9625,0.6678721,0.14902157
-1.9727,0.32919,0.9625,0.66378474,0.14784268
-2.0926,0.34919,0.9625,0.66543067,0.14819968
-2.2193,0.37034,0.9625,0.6673724,0.1486819
-2.0,-7.3479e-17,0.9625,0.6631754,0.14758259
-2.1215,-4.703e-07,0.9625,0.66472405,0.1479086
-2.25,8.2664e-17,0.9625,0.6665685,0.14836118
-1.9727,-0.32919,0.9625,0.6634263,0.14773989
-2.0926,-0.34919,0.9625,0.66492426,0.14807764
-2.2193,-0.37034,0.9625,0.6667025,0.14854404
-1.8916,-0.6494,0.9625,0.6644996,0.14826941
-2.0066,-0.68886,0.9625,0.66602015,0.14866407
-2.1281,-0.73057,0.9625,0.66780293,0.1491931
-1.7589,-0.95189,0.9625,0.66547257,0.14880976
-1.8658,-1.0097,0.9625,0.66686976,0.1491984
-1.9788,-1.0709,0.9625,0.6684595,0.14970085
-1.5783,-1.2284,0.9625,0.66574293,0.14913684
-1.6742,-1.3031,0.9625,0.66682845,0.14942965
-1.7756,-1.382,0.9625,0.6679915,0.14978647
-1.3546,-1.4714,0.9625,0.6655406,0.14933331
-1.4369,-1.5609,0.9625,0.66637516,0.14955117
-1.5239,-1.6554,0.9625,0.667227,0.14980116
-1.0939,-1.6743,0.9625,0.66513,0.14946786
-1.1604,-1.7761,0.9625,0.6658492,0.14967121
-1.2306,-1.8836,0.9625,0.6665822,0.14990005
-0.80339,-1.8315,0.9625,0.66462505,0.14957637
-0.8522,-1.9428,0.9625,0.6652522,0.14979221
-0.90381,-2.0605,0.9625,0.6658802,0.15002874
-0.49097,-1.9388,0.9625,0.6642089,0.1497165
-0.5208,-2.0566,0.9625,0.66471195,0.14994945
-0.55234,-2.1812,0.9625,0.66517067,0.15018968
-0.16516,-1.9932,0.9625,0.6639793,0.14983542
-0.17519,-2.1143,0.9625,0.66433597,0.15007073
-0.1858,-2.2423,0.9625,0.66459703,0.15029648
0.16516,-1.9932,0.9625,0.6638924,0.14978746
0.17519,-2.1143,0.9625,0.6641134,0.1499993
0.1858,-2.2423,0.9625,0.6642046,0.15019011
0.49097,-1.9388,0.9625,0.6638356,0.14946342
0.5208,-2.0566,0.9625,0.66396046,0.14962822
0.55234,-2.1812,0.9625,0.6639334,0.1497654
0.80339,-1.8315,0.9625,0.6635808,0.14884149
0.8522,-1.9428,0.9625,0.6636565,0.14894673
0.90381,-2.0605,0.9625,0.66356206,0.14901987
1.0939,-1.6743,0.9625,0.66278785,0.14798519
1.1604,-1.7761,0.9625,0.6628355,0.14803617
1.2306,-1.8836,0.9625,0.6627045,0.14805636
1.3546,-1.4714,0.9625,0.6613688,0.14707397
1.4369,-1.5609,0.9625,0.66139513,0.1470999
1.5239,-1.6554,0.9625,0.66125596,0.1471089
1.5783,-1.2284,0.9625,0.65987194,0.14641082
1.6742,-1.3031,0.9625,0.6599238,0.14645582
1.7756,-1.382,0.9625,0.65985024,0.14650662
1.7589,-0.95189,0.9625,0.65919274,0.1462915
1.8658,-1.0097,0.9625,0.6593419,0.14638491
1.9788,-1.0709,0.9625,0.659405,0.14649658
1.8916,-0.6494,0.9625,0.65990144,0.14683726
2.0066,-0.68886,0.9625,0.6602092,0.14699301
2.1281,-0.73057,0.9625,0.66044223,0.14716002
1.9727,-0.32919,0.9625,0.66178143,0.14787564
2.0924,-0.34916,0.9625,0.6623025,0.1481123
2.2193,-0.37034,0.9625,0.6627535,0.14834927
2.0,0.0,1.2,0.5676783,0.121425524
1.9727,0.32919,1.2,0.5688431,0.122038476
2.0928,0.34922,1.2,0.56958926,0.12231028
2.1215,-4.1784e-07,1.2,0.5683177,0.12165945
2.2193,0.37034,1.2,0.5703302,0.122607194
2.25,0.0,1.2,0.5689557,0.12192644
1.8916,0.6494,1.2,0.56841874,0.12187585
2.0066,0.68886,1.2,0.5690604,0.12208336
2.1281,0.73057,1.2,0.56970143,0.122315146
1.7589,0.95189,1.2,0.56695986,0.12118376
1.8658,1.0097,1.2,0.5673808,0.12125988
1.9788,1.0709,1.2,0.5678137,0.121364206
1.5783,1.2284,1.2,0.5657214,0.12053317
1.6742,1.3031,1.2,0.565964,0.12047812
1.7756,1.382,1.2,0.5662408,0.12045723
1.3546,1.4714,1.2,0.5657206,0.12042633
1.4369,1.5609,1.2,0.56598353,0.12031725
1.5239,1.6554,1.2,0.5663284,0.12025398
1.0939,1.6743,1.2,0.5668171,0.120902665
1.1604,1.7761,1.2,0.5672528,0.12081954
1.2306,1.8836,1.2,0.5678434,0.1208027
0.80339,1.8315,1.2,0.5678074,0.1215388
0.8522,1.9428,1.2,0.5682781,0.12146482
0.90381,2.0605,1.2,0.5689452,0.12146816
0.49097,1.9388,1.2,0.56768286,0.12190029
0.5208,2.0566,1.2,0.5678343,0.121732004
0.55234,2.1812,1.2,0.5681481,0.12162766
0.16516,1.9932,1.2,0.5666419,0.121932335
0.17519,2.1143,1.2,0.5662521,0.12159453
0.1858,2.2423,1.2,0.56594914,0.121292606
-0.16516,1.9932,1.2,0.5657805,0.12190006
-0.17519,2.1143,1.2,0.5650003,0.12143367
-0.1858,2.2423,1.2,0.5642622,0.12098391
-0.49097,1.9388,1.2,0.5658718,0.121994816
-0.5208,2.0566,1.2,0.56511015,0.1215251
-0.55234,2.1812,1.2,0.56441796,0.121077366
-0.80339,1.8315,1.2,0.5666098,0.12208457
-0.8522,1.9428,1.2,0.5661806,0.121701874
-0.90381,2.0605,1.2,0.56589824,0.12136498
-1.0939,1.6743,1.2,0.56722677,0.12193518
-1.1604,1.7761,1.2,0.5671638,0.12163612
-1.2306,1.8836,1.2,0.56730616,0.12140152
-1.3546,1.4714,1.2,0.56755805,0.121568486
-1.4369,1.5609,1.2,0.56780905,0.12133206
-1.5239,1.6554,1.2,0.5682858,0.121167526
-1.5783,1.2284,1.2,0.5679481,0.12120302
-1.6742,1.3031,1.2,0.56856334,0.121058434
-1.7756,1.382,1.2,0.56942385,0.120998144
-1.7589,0.95189,1.2,0.56837916,0.12092333
-1.8658,1.0097,1.2,0.56940734,0.12090475
-1.9788,1.0709,1.2,0.57072055,0.12099418
-1.8916,0.6494,1.2,0.56838024,0.120627
-2.0066,0.68886,1.2,0.5697043,0.12070087
-2.1281,0.73057,1.2,0.57136697,0.120910905
-1.9727,0.32919,1.2,0.567813,0.12030697
-2.0926,0.34919,1.2,0.56916225,0.120381445
-2.2193,0.37034,1.2,0.57088107,0.120607
-2.0,-9.7972e-17,1.2,0.5673246,0.120195255
-2.1215,-4.703e-07,1.2,0.56850886,0.12022099
-2.25,1.1022e-16,1.2,0.5700457,0.120394334
-1.9727,-0.32919,1.2,0.56765217,0.12048951
-2.0926,-0.34919,1.2,0.56871134,0.12050834
-2.2193,-0.37034,1.2,0.57008964,0.12067139
-1.8916,-0.6494,1.2,0.5687122,0.121091336
-2.0066,-0.68886,1.2,0.56972593,0.12114897
-2.1281,-0.73057,1.2,0.5710236,0.1213502
-1.7589,-0.95189,1.2,0.56971884,0.12170031
-1.8658,-1.0097,1.2,0.57059157,0.121759094
-1.9788,-1.0709,1.2,0.5716632,0.1219357
-1.5783,-1.2284,1.2,0.57010704,0.12211195
-1.6742,-1.3031,1.2,0.5707172,0.12211781
-1.7756,-1.382,1.2,0.5714041,0.12219225
-1.3546,-1.4714,1.2,0.56986994,0.12229468
-1.4369,-1.5609,1.2,0.5702799,0.12226888
-1.5239,-1.6554,1.2,0.57070535,0.12228297
-1.0939,-1.6743,1.2,0.5691277,0.1222502
-1.1604,-1.7761,1.2,0.5694346,0.1222301
-1.2306,-1.8836,1.2,0.56975377,0.12224575
-0.80339,-1.8315,1.2,0.5681499,0.12208289
-0.8522,-1.9428,1.2,0.5683745,0.12208778
-0.90381,-2.0605,1.2,0.5686051,0.12212826
-0.49097,-1.9388,1.2,0.56739944,0.121973574
-0.5208,-2.0566,1.2,0.5675451,0.12201875
-0.55234,-2.1812,1.2,0.5676631,0.122093104
-0.16516,-1.9932,1.2,0.5671741,0.12196808
-0.17519,-2.1143,1.2,0.5672519,0.1220503
-0.1858,-2.2423,1.2,0.56725514,0.12214902
0.16516,-1.9932,1.2,0.5674291,0.121939585
0.17519,-2.1143,1.2,0.56745404,0.12203067
0.1858,-2.2423,1.2,0.5673647,0.12212526
0.49097,-1.9388,1.2,0.5678894,0.12173329
0.5208,-2.0566,1.2,0.5678813,0.121796116
0.55234,-2.1812,1.2,0.5677296,0.12185305
0.80339,-1.8315,1.2,0.5681275,0.1212695
0.8522,-1.9428,1.2,0.5681012,0.12127607
0.90381,-2.0605,1.2,0.56791186,0.1212717
1.0939,-1.6743,1.2,0.5676612,0.120562464
1.1604,-1.7761,1.2,0.5676021,0.12050379
1.2306,-1.8836,1.2,0.56737775,0.12043846
1.3546,-1.4714,1.2,0.5663242,0.11973862
1.4369,-1.5609,1.2,0.56621015,0.119632624
1.5239,-1.6554,1.2,0.5659592,0.119539425
1.5783,-1.2284,1.2,0.56463075,0.11906216
1.6742,-1.3031,1.2,0.56450295,0.11895343
1.7756,-1.382,1.2,0.5643019,0.118889175
1.7589,-0.95189,1.2,0.56355774,0.11885411
1.8658,-1.0097,1.2,0.56351125,0.11879022
1.9788,-1.0709,1.2,0.56345487,0.118792996
1.8916,-0.6494,1.2,0.56386954,0.119305186
2.0066,-0.68886,1.2,0.563997,0.11932066
2.1281,-0.73057,1.2,0.56413454,0.11939886
1.9727,-0.32919,1.2,0.5655635,0.12031466
2.0924,-0.34916,1.2,0.56594443,0.120439604
2.2193,-0.37034,1.2,0.5663285,0.120610386
2.0,0.0,1.4375,0.4702139,0.096202314
1.9727,0.32919,1.4375,0.47148997,0.09687342
2.0928,0.34922,1.4375,0.47229844,0.09707632
2.1215,-4.1784e-07,1.4375,0.47083992,0.09633113
2.2193,0.37034,1.4375,0.47316587,0.09734485
2.25,0.0,1.4375,0.47153485,0.09653714
1.8916,0.6494,1.4375,0.471129,0.0967858
2.0066,0.68886,1.4375,0.47183895,0.0969266
2.1281,0.73057,1.4375,0.4726088,0.0971276
1.7589,0.95189,1.4375,0.46959072,0.09616131
1.8658,1.0097,1.4375,0.469997,0.096136115
1.9788,1.0709,1.4375,0.47046643,0.09616726
1.5783,1.2284,1.4375,0.4682606,0.09561622
1.6742,1.3031,1.4375,0.46837157,0.09541712
1.7756,1.382,1.4375,0.46855593,0.095270984
1.3546,1.4714,1.4375,0.46823883,0.09565818
1.4369,1.5609,1.4375,0.46826547,0.09537427
1.5239,1.6554,1.4375,0.46840185,0.09514743
1.0939,1.6743,1.4375,0.46936375,0.09628419
1.1604,1.7761,1.4375,0.46946698,0.09600329
1.2306,1.8836,1.4375,0.46974003,0.09579306
0.80339,1.8315,1.4375,0.4704888,0.09706519
0.8522,1.9428,1.4375,0.47054476,0.09677583
0.90381,2.0605,1.4375,0.47079438,0.09656038
0.49097,1.9388,1.4375,0.4707142,0.09759183
0.5208,2.0566,1.4375,0.47040606,0.09720098
0.55234,2.1812,1.4375,0.47023606,0.096862145
0.16516,1.9932,1.4375,0.47019738,0.097793594
0.17519,2.1143,1.4375,0.4693457,0.09723671
0.1858,2.2423,1.4375,0.46853024,0.09669334
-0.16516,1.9932,1.4375,0.4697947,0.09786023
-0.17519,2.1143,1.4375,0.46858084,0.09718443
-0.1858,2.2423,1.4375,0.46733803,0.09649505
-0.49097,1.9388,1.4375,0.4700083,0.09790316
-0.5208,2.0566,1.4375,0.4688475,0.0972311
-0.55234,2.1812,1.4375,0.46768624,0.09655127
-0.80339,1.8315,1.4375,0.4704733,0.09778597
-0.8522,1.9428,1.4375,0.4696592,0.09719569
-0.90381,2.0605,1.4375,0.4689384,0.09662726
-1.0939,1.6743,1.4375,0.47064185,0.09735896
-1.1604,1.7761,1.4375,0.47020793,0.0968409
-1.2306,1.8836,1.4375,0.4699449,0.096369475
-1.3546,1.4714,1.4375,0.47060788,0.09673106
-1.4369,1.5609,1.4375,0.47054046,0.09626998
-1.5239,1.6554,1.4375,0.47068864,0.09586976
-1.5783,1.2284,1.4375,0.47080636,0.09615755
-1.6742,1.3031,1.4375,0.4711969,0.09579035
-1.7756,1.382,1.4375,0.47185564,0.0955061
-1.7589,0.95189,1.4375,0.47116607,0.09573686
-1.8658,1.0097,1.4375,0.4720599,0.09549748
-1.9788,1.0709,1.4375,0.47329575,0.095377326
-1.8916,0.6494,1.4375,0.47113836,0.095387705
-2.0066,0.68886,1.4375,0.47234768,0.09522885
-2.1281,0.73057,1.4375,0.47396988,0.09522548
-1.9727,0.32919,1.4375,0.4706034,0.0951325
-2.0926,0.34919,1.4375,0.47178245,0.0949518
-2.2193,0.37034,1.4375,0.4733956,0.09494002
-2.0,-1.2246e-16,1.4375,0.4702294,0.09517662
-2.1215,-4.703e-07,1.4375,0.47117013,0.09493109
-2.25,1.3777e-16,1.4375,0.4725064,0.09484466
-1.9727,-0.32919,1.4375,0.4706428,0.09561662
-2.0926,-0.34919,1.4375,0.47139162,0.0953515
-2.2193,-0.37034,1.4375,0.4724837,0.09523653
-1.8916,-0.6494,1.4375,0.47169447,0.096294865
-2.0066,-0.68886,1.4375,0.47234064,0.09605614
-2.1281,-0.73057,1.4375,0.4732787,0.09596144
-1.7589,-0.95189,1.4375,0.47270167,0.09694677
-1.8658,-1.0097,1.4375,0.4731984,0.09671866
-1.9788,-1.0709,1.4375,0.47389162,0.09660664
-1.5783,-1.2284,1.4375,0.4731382,0.09738122
-1.6742,-1.3031,1.4375,0.47342175,0.09713777
-1.7756,-1.382,1.4375,0.47378105,0.09696606
-1.3546,-1.4714,1.4375,0.4728483,0.09750435
-1.4369,-1.5609,1.4375,0.4729755,0.09726183
-1.5239,-1.6554,1.4375,0.473118,0.09706733
-1.0939,-1.6743,1.4375,0.47187465,0.09729655
-1.1604,-1.7761,1.4375,0.47191262,0.0970735
-1.2306,-1.8836,1.4375,0.4719618,0.09689668
-0.80339,-1.8315,1.4375,0.47056597,0.09690383
-0.8522,-1.9428,1.4375,0.4705389,0.09671386
-0.90381,-2.0605,1.4375,0.470524,0.09657462
-0.49097,-1.9388,1.4375,0.46952873,0.096571356
-0.5208,-2.0566,1.4375,0.46947312,0.09643835
-0.55234,-2.1812,1.4375,0.4694128,0.096358486
-0.16516,-1.9932,1.4375,0.46920377,0.09641898
-0.17519,-2.1143,1.4375,0.4691671,0.096352965
-0.1858,-2.2423,1.4375,0.4690941,0.09633594
0.16516,-1.9932,1.4375,0.4695865,0.09635934
0.17519,-2.1143,1.4375,0.4695927,0.09633466
0.1858,-2.2423,1.4375,0.46952897,0.096349865
0.49097,-1.9388,1.4375,0.47031212,0.096223496
0.5208,-2.0566,1.4375,0.47035235,0.096189916
0.55234,-2.1812,1.4375,0.47029448,0.09618742
0.80339,-1.8315,1.4375,0.47085112,0.09590183
0.8522,-1.9428,1.4375,0.4708879,0.095810905
0.90381,-2.0605,1.4375,0.47080773,0.09574631
1.0939,-1.6743,1.4375,0.47070718,0.09538513
1.1604,-1.7761,1.4375,0.47068262,0.09521146
1.2306,-1.8836,1.4375,0.47054225,0.09506926
1.3546,-1.4714,1.4375,0.46968108,0.09474572
1.4369,-1.5609,1.4375,0.4695564,0.09449771
1.5239,-1.6554,1.4375,0.4693517,0.09430174
1.5783,-1.2284,1.4375,0.46811897,0.09415752
1.6742,-1.3031,1.4375,0.46792597,0.09387628
1.7756,-1.382,1.4375,0.46772867,0.093681514
1.7589,-0.95189,1.4375,0.46687454,0.093903884
1.8658,-1.0097,1.4375,0.4667176,0.09365077
1.9788,-1.0709,1.4375,0.46663404,0.093511865
1.8916,-0.6494,1.4375,0.46681654,0.09422903
2.0066,-0.68886,1.4375,0.46682376,0.094064936
2.1281,-0.73057,1.4375,0.46693158,0.09401525
1.9727,-0.32919,1.4375,0.4681846,0.09512195
2.0924,-0.34916,1.4375,0.4684791,0.09509902
2.2193,-0.37034,1.4375,0.4688592,0.095170856
2.0,0.0,1.675,0.37176418,0.07292298
1.9727,0.32919,1.675,0.37296838,0.07357113
2.0928,0.34922,1.675,0.37390012,0.07368363
2.1215,-4.1784e-07,1.675,0.3724351,0.07292087
2.2193,0.37034,1.675,0.37497133,0.07390877
2.25,0.0,1.675,0.37325603,0.07304355
1.8916,0.6494,1.675,0.3726281,0.073534444
2.0066,0.68886,1.675,0.37347952,0.07359625
2.1281,0.73057,1.675,0.37446874,0.07376036
1.7589,0.95189,1.675,0.3710844,0.072998315
1.8658,1.0097,1.675,0.37156993,0.0728743
1.9788,1.0709,1.675,0.3721829,0.072838075
1.5783,1.2284,1.675,0.36973166,0.07256991
1.6742,1.3031,1.675,0.3698299,0.07224713
1.7756,1.382,1.675,0.37004697,0.07199677
1.3546,1.4714,1.675,0.369654,0.07272182
1.4369,1.5609,1.675,0.36957684,0.07229673
1.5239,1.6554,1.675,0.3696385,0.071939185
1.0939,1.6743,1.675,0.37070137,0.07342436
1.1604,1.7761,1.675,0.37060973,0.07298744
1.2306,1.8836,1.675,0.37069893,0.07262385
0.80339,1.8315,1.675,0.37190068,0.074289106
0.8522,1.9428,1.675,0.37169915,0.07383682
0.90381,2.0605,1.675,0.37168264,0.073453546
0.49097,1.9388,1.675,0.37253207,0.07496126
0.5208,2.0566,1.675,0.37197486,0.0744203
0.55234,2.1812,1.675,0.37152967,0.07391998
0.16516,1.9932,1.675,0.37267312,0.07534841
0.17519,2.1143,1.675,0.371647,0.074671544
0.1858,2.2423,1.675,0.37061483,0.073990956
-0.16516,1.9932,1.675,0.37282643,0.07553393
-0.17519,2.1143,1.675,0.3715223,0.07476656
-0.1858,2.2423,1.675,0.37013546,0.07396424
-0.49097,1.9388,1.675,0.37316132,0.07553469
-0.5208,2.0566,1.675,0.37194103,0.07477598
-0.55234,2.1812,1.675,0.37066513,0.07398744
-0.80339,1.8315,1.675,0.37332267,0.075233735
-0.8522,1.9428,1.675,0.3724212,0.074537076
-0.90381,2.0605,1.675,0.3715614,0.07384079
-1.0939,1.6743,1.675,0.37307173,0.074588336
-1.1604,1.7761,1.675,0.37252748,0.07394123
-1.2306,1.8836,1.675,0.37211373,0.07332174
-1.3546,1.4714,1.675,0.37274647,0.07377981
-1.4369,1.5609,1.675,0.37260002,0.073177956
-1.5239,1.6554,1.675,0.3726526,0.07262358
-1.5783,1.2284,1.675,0.37279356,0.07306494
-1.6742,1.3031,1.675,0.37317425,0.07254997
-1.7756,1.382,1.675,0.37384176,0.07211363
-1.7589,0.95189,1.675,0.37305588,0.07253727
-1.8658,1.0097,1.675,0.37399188,0.07213619
-1.9788,1.0709,1.675,0.37532452,0.07186067
-1.8916,0.6494,1.675,0.37295994,0.07214997
-2.0066,0.68886,1.675,0.3741933,0.07180215
-2.1281,0.73057,1.675,0.3759079,0.07162152
-1.9727,0.32919,1.675,0.3724594,0.07197001
-2.0926,0.34919,1.675,0.3735886,0.071572736
-2.2193,0.37034,1.675,0.37520415,0.071351744
-2.0,-1.4696e-16,1.675,0.3722347,0.07217387
-2.1215,-4.703e-07,1.675,0.37305707,0.07169955
-2.25,1.6533e-16,1.675,0.3743024,0.07138517
-1.9727,-0.32919,1.675,0.37278712,0.07276237
-2.0926,-0.34919,1.675,0.37336504,0.07226275
-2.2193,-0.37034,1.675,0.37429518,0.07190937
-1.8916,-0.6494,1.675,0.37389475,0.07352306
-2.0066,-0.68886,1.675,0.37432846,0.07304395
-2.1281,-0.73057,1.675,0.375049,0.07270088
-1.7589,-0.95189,1.675,0.37494528,0.07420804
-1.8658,-1.0097,1.675,0.37522978,0.073749274
-1.9788,-1.0709,1.675,0.3757024,0.07339989
-1.5783,-1.2284,1.675,0.37544686,0.074635796
-1.6742,-1.3031,1.675,0.37556386,0.07418916
-1.7756,-1.382,1.675,0.37575608,0.07381595
-1.3546,-1.4714,1.675,0.375169,0.07469345
-1.4369,-1.5609,1.675,0.3751673,0.074268095
-1.5239,-1.6554,1.675,0.37518412,0.07389873
-1.0939,-1.6743,1.675,0.37410963,0.07436611
-1.1604,-1.7761,1.675,0.37403634,0.07396737
-1.2306,-1.8836,1.675,0.3739767,0.07362576
-0.80339,-1.8315,1.675,0.37261623,0.07381286
-0.8522,-1.9428,1.675,0.37249923,0.07345019
-0.90381,-2.0605,1.675,0.3724051,0.07315383
-0.49097,-1.9388,1.675,0.37131983,0.07329405
-0.5208,-2.0566,1.675,0.3712173,0.072995186
-0.55234,-2.1812,1.675,0.37114137,0.07277462
-0.16516,-1.9932,1.675,0.37074605,0.07297628
-0.17519,-2.1143,1.675,0.3707344,0.072761886
-0.1858,-2.2423,1.675,0.37074316,0.07263379
0.16516,-1.9932,1.675,0.3709792,0.0728271
0.17519,-2.1143,1.675,0.37109262,0.07267683
0.1858,-2.2423,1.675,0.3712132,0.07261363
0.49097,-1.9388,1.675,0.37168023,0.072702155
0.5208,-2.0566,1.675,0.37188065,0.072556145
0.55234,-2.1812,1.675,0.3720718,0.07249326
0.80339,-1.8315,1.675,0.3723408,0.07249558
0.8522,-1.9428,1.675,0.3725374,0.0722872
0.90381,-2.0605,1.675,0.37270787,0.07215734
1.0939,-1.6743,1.675,0.37252444,0.072187886
1.1604,-1.7761,1.675,0.3726281,0.07188025
1.2306,-1.8836,1.675,0.372702,0.07165314
1.3546,-1.4714,1.675,0.37198168,0.07178903
1.4369,-1.5609,1.675,0.37195188,0.07138672
1.5239,-1.6554,1.675,0.37192398,0.07108053
1.5783,-1.2284,1.675,0.37079185,0.07135591
1.6742,-1.3031,1.675,0.37064964,0.07089485
1.7756,-1.382,1.675,0.3705811,0.07055943
1.7589,-0.95189,1.675,0.36955225,0.07109303
1.8658,-1.0097,1.675,0.3693897,0.07063813
1.9788,-1.0709,1.675,0.36937952,0.0703368
1.8916,-0.6494,1.675,0.36914372,0.07127102
2.0066,-0.68886,1.675,0.36911315,0.07090577
2.1281,-0.73057,1.675,0.3692671,0.07069907
1.9727,-0.32919,1.675,0.370046,0.071973585
2.0924,-0.34916,1.675,0.3703196,0.071776666
2.2193,-0.37034,1.675,0.370763,0.07172129
2.0,0.0,1.9125,0.27345628,0.051456116
1.9727,0.32919,1.9125,0.2743966,0.05200728
2.0928,0.34922,1.9125,0.2754603,0.051999383
2.1215,-4.1784e-07,1.9125,0.27419245,0.051294595
2.2193,0.37034,1.9125,0.2767595,0.052154273
2.25,0.0,1.9125,0.27516717,0.051304203
1.8916,0.6494,1.9125,0.27402252,0.051993154
2.0066,0.68886,1.9125,0.2750319,0.051954746
2.1281,0.73057,1.9125,0.27627257,0.052063618
1.7589,0.95189,1.9125,0.27254766,0.05155368
1.8658,1.0097,1.9125,0.27315593,0.051327657
1.9788,1.0709,1.9125,0.2739658,0.051221143
1.5783,1.2284,1.9125,0.271256,0.05123748
1.6742,1.3031,1.9125,0.27141857,0.050808117
1.7756,1.382,1.9125,0.27175006,0.050469365
1.3546,1.4714,1.9125,0.27113107,0.051453855
1.4369,1.5609,1.9125,0.27104923,0.050918743
1.5239,1.6554,1.9125,0.2711361,0.050459832
1.0939,1.6743,1.9125,0.27206185,0.05216468
1.1604,1.7761,1.9125,0.27188808,0.051611237
1.2306,1.8836,1.9125,0.27190298,0.05113178
0.80339,1.8315,1.9125,0.27331167,0.05305031
0.8522,1.9428,1.9125,0.2729878,0.05248357
0.90381,2.0605,1.9125,0.2728358,0.051979534
0.49097,1.9388,1.9125,0.27436078,0.05382338
0.5208,2.0566,1.9125,0.27373067,0.053194307
0.55234,2.1812,1.9125,0.27318758,0.052595787
0.16516,1.9932,1.9125,0.27518204,0.05436848
0.17519,2.1143,1.9125,0.27421036,0.053650323
0.1858,2.2423,1.9125,0.27320448,0.052917674
-0.16516,1.9932,1.9125,0.2758932,0.054660015
-0.17519,2.1143,1.9125,0.27476388,0.053890653
-0.1858,2.2423,1.9125,0.27352315,0.053076044
-0.49097,1.9388,1.9125,0.27634007,0.054629065
-0.5208,2.0566,1.9125,0.27532396,0.05387254
-0.55234,2.1812,1.9125,0.27421975,0.053074364
-0.80339,1.8315,1.9125,0.2762149,0.054190606
-0.8522,1.9428,1.9125,0.27546534,0.05347008
-0.90381,2.0605,1.9125,0.2747175,0.052734233
-1.0939,1.6743,1.9125,0.27558023,0.053399988
-1.1604,1.7761,1.9125,0.27513966,0.052701652
-1.2306,1.8836,1.9125,0.27479264,0.052014507
-1.3546,1.4714,1.9125,0.27497533,0.052487787
-1.4369,1.5609,1.9125,0.27493852,0.051819354
-1.5239,1.6554,1.9125,0.27508488,0.05118585
-1.5783,1.2284,1.9125,0.27483654,0.051693417
-1.6742,1.3031,1.9125,0.2753627,0.051097486
-1.7756,1.382,1.9125,0.27619433,0.05057495
-1.7589,0.95189,1.9125,0.27494434,0.05109967
-1.8658,1.0097,1.9125,0.27603602,0.05059056
-1.9788,1.0709,1.9125,0.27757668,0.05020932
-1.8916,0.6494,1.9125,0.27476215,0.050702505
-2.0066,0.68886,1.9125,0.2761017,0.05020847
-2.1281,0.73057,1.9125,0.2779819,0.049884766
-1.9727,0.32919,1.9125,0.27434412,0.050616063
-2.0926,0.34919,1.9125,0.2755025,0.050044164
-2.2193,0.37034,1.9125,0.27718478,0.049644984
-2.0,-1.7145e-16,1.9125,0.27434957,0.05098165
-2.1215,-4.703e-07,1.9125,0.2751488,0.05032625
-2.25,1.9288e-16,1.9125,0.27638352,0.049821094
-1.9727,-0.32919,1.9125,0.2751357,0.051715635
-2.0926,-0.34919,1.9125,0.27565813,0.051035404
-2.2193,-0.37034,1.9125,0.27652898,0.050488945
-1.8916,-0.6494,1.9125,0.2764085,0.052563213
-2.0066,-0.68886,1.9125,0.27676362,0.0519025
-2.1281,-0.73057,1.9125,0.27739167,0.05136378
