x,y,z,convected,diffused
1.9788,1.0709,1.2,0.12263,0.57887
1.5783,1.2284,1.2,0.12263,0.57887
1.6742,1.3031,1.2,0.12263,0.57887
1.7756,1.382,1.2,0.12263,0.57887
1.3546,1.4714,1.2,0.12263,0.57887
1.4369,1.5609,1.2,0.12263,0.57887
1.5239,1.6554,1.2,0.12263,0.57887
1.0939,1.6743,1.2,0.12263,0.57887
1.1604,1.7761,1.2,0.12263,0.57887
1.2306,1.8836,1.2,0.12263,0.57887
0.80339,1.8315,1.2,0.12263,0.57887
0.8522,1.9428,1.2,0.12263,0.57887
0.90381,2.0605,1.2,0.12263,0.57887
0.49097,1.9388,1.2,0.12263,0.57887
0.5208,2.0566,1.2,0.12263,0.57887
0.55234,2.1812,1.2,0.12263,0.57887
0.16516,1.9932,1.2,0.12263,0.57887
0.17519,2.1143,1.2,0.12263,0.57887
0.1858,2.2423,1.2,0.12263,0.57887
-0.16516,1.9932,1.2,0.12263,0.57887
-0.17519,2.1143,1.2,0.12263,0.57887
-0.1858,2.2423,1.2,0.12263,0.57887
-0.49097,1.9388,1.2,0.12263,0.57887
-0.5208,2.0566,1.2,0.12263,0.57887
-0.55234,2.1812,1.2,0.12263,0.57887
-0.80339,1.8315,1.2,0.12263,0.57887
-0.8522,1.9428,1.2,0.12263,0.57887
-0.90381,2.0605,1.2,0.12263,0.57887
-1.0939,1.6743,1.2,0.12263,0.57887
-1.1604,1.7761,1.2,0.12263,0.57887
-1.2306,1.8836,1.2,0.12263,0.57887
-1.3546,1.4714,1.2,0.12263,0.57887
-1.4369,1.5609,1.2,0.12263,0.57887
-1.5239,1.6554,1.2,0.12263,0.57887
-1.5783,1.2284,1.2,0.12263,0.57887
-1.6742,1.3031,1.2,0.12263,0.57887
-1.7756,1.382,1.2,0.12263,0.57887
-1.7589,0.95189,1.2,0.12263,0.57887
-1.8658,1.0097,1.2,0.12263,0.57887
-1.9788,1.0709,1.2,0.12263,0.57887
-1.8916,0.6494,1.2,0.12263,0.57887
-2.0066,0.68886,1.2,0.12263,0.57887
-2.1281,0.73057,1.2,0.12263,0.57887
-1.9727,0.32919,1.2,0.12263,0.57886
-2.0926,0.34919,1.2,0.12263,0.57886
-2.2193,0.37034,1.2,0.12263,0.57886
-2,-9.80E-17,1.2,0.12263,0.57886
-2.1215,-4.70E-07,1.2,0.12263,0.57886
-2.25,1.10E-16,1.2,0.12263,0.57886
-1.9727,-0.32919,1.2,0.12263,0.57886
-2.0926,-0.34919,1.2,0.12263,0.57886
-2.2193,-0.37034,1.2,0.12263,0.57886
-1.8916,-0.6494,1.2,0.12262,0.57886
-2.0066,-0.68886,1.2,0.12262,0.57886
-2.1281,-0.73057,1.2,0.12262,0.57886
-1.7589,-0.95189,1.2,0.12262,0.57886
-1.8658,-1.0097,1.2,0.12262,0.57886
-1.9788,-1.0709,1.2,0.12262,0.57886
-1.5783,-1.2284,1.2,0.12262,0.57886
-1.6742,-1.3031,1.2,0.12262,0.57886
-1.7756,-1.382,1.2,0.12262,0.57886
-1.3546,-1.4714,1.2,0.12262,0.57886
-1.4369,-1.5609,1.2,0.12262,0.57886
-1.5239,-1.6554,1.2,0.12262,0.57886
-1.0939,-1.6743,1.2,0.12262,0.57886
-1.1604,-1.7761,1.2,0.12262,0.57886
-1.2306,-1.8836,1.2,0.12262,0.57886
-0.80339,-1.8315,1.2,0.12262,0.57886
-0.8522,-1.9428,1.2,0.12262,0.57886
-0.90381,-2.0605,1.2,0.12262,0.57886
-0.49097,-1.9388,1.2,0.12262,0.57886
-0.5208,-2.0566,1.2,0.12262,0.57886
-0.55234,-2.1812,1.2,0.12262,0.57886
-0.16516,-1.9932,1.2,0.12262,0.57886
-0.17519,-2.1143,1.2,0.12262,0.57886
-0.1858,-2.2423,1.2,0.12262,0.57886
0.16516,-1.9932,1.2,0.12262,0.57886
0.17519,-2.1143,1.2,0.12262,0.57886
0.1858,-2.2423,1.2,0.12262,0.57886
0.49097,-1.9388,1.2,0.12262,0.57886
0.5208,-2.0566,1.2,0.12262,0.57886
0.55234,-2.1812,1.2,0.12262,0.57886
0.80339,-1.8315,1.2,0.12262,0.57886
0.8522,-1.9428,1.2,0.12262,0.57886
0.90381,-2.0605,1.2,0.12262,0.57886
1.0939,-1.6743,1.2,0.12262,0.57886
1.1604,-1.7761,1.2,0.12262,0.57886
1.2306,-1.8836,1.2,0.12262,0.57886
1.3546,-1.4714,1.2,0.12262,0.57886
1.4369,-1.5609,1.2,0.12262,0.57886
1.5239,-1.6554,1.2,0.12262,0.57886
1.5783,-1.2284,1.2,0.12262,0.57886
1.6742,-1.3031,1.2,0.12262,0.57886
1.7756,-1.382,1.2,0.12262,0.57886
1.7589,-0.95189,1.2,0.12262,0.57886
1.8658,-1.0097,1.2,0.12262,0.57886
1.9788,-1.0709,1.2,0.12262,0.57886
1.8916,-0.6494,1.2,0.12262,0.57886
2.0066,-0.68886,1.2,0.12262,0.57886
2.1281,-0.73057,1.2,0.12262,0.57886
1.9727,-0.32919,1.2,0.12262,0.57886
2.0924,-0.34916,1.2,0.12262,0.57886
2.2193,-0.37034,1.2,0.12262,0.57886
2,0,1.4375,0.096958,0.48239
1.9727,0.32919,1.4375,0.096958,0.48239
2.0928,0.34922,1.4375,0.096958,0.48239
2.1215,-4.18E-07,1.4375,0.096958,0.48239
2.2193,0.37034,1.4375,0.096958,0.48239
2.25,0,1.4375,0.096958,0.48239
1.8916,0.6494,1.4375,0.096959,0.48239
2.0066,0.68886,1.4375,0.096959,0.48239
2.1281,0.73057,1.4375,0.096959,0.48239
1.7589,0.95189,1.4375,0.096959,0.48239
1.8658,1.0097,1.4375,0.096959,0.48239
1.9788,1.0709,1.4375,0.096959,0.48239
1.5783,1.2284,1.4375,0.096959,0.48239
1.6742,1.3031,1.4375,0.096959,0.48239
1.7756,1.382,1.4375,0.096959,0.48239
1.3546,1.4714,1.4375,0.096959,0.48239
1.4369,1.5609,1.4375,0.096959,0.48239
1.5239,1.6554,1.4375,0.096959,0.48239
1.0939,1.6743,1.4375,0.096959,0.48239
1.1604,1.7761,1.4375,0.096959,0.48239
1.2306,1.8836,1.4375,0.096959,0.48239
0.80339,1.8315,1.4375,0.096959,0.48239
0.8522,1.9428,1.4375,0.096959,0.48239
0.90381,2.0605,1.4375,0.096959,0.48239
0.49097,1.9388,1.4375,0.096959,0.48239
0.5208,2.0566,1.4375,0.096959,0.48239
0.55234,2.1812,1.4375,0.096959,0.48239
0.16516,1.9932,1.4375,0.096959,0.48239
0.17519,2.1143,1.4375,0.096959,0.48239
0.1858,2.2423,1.4375,0.096959,0.48239
-0.16516,1.9932,1.4375,0.096959,0.48239
-0.17519,2.1143,1.4375,0.096959,0.48239
-0.1858,2.2423,1.4375,0.096959,0.48239
-0.49097,1.9388,1.4375,0.096959,0.48239
-0.5208,2.0566,1.4375,0.096959,0.48239
-0.55234,2.1812,1.4375,0.096959,0.48239
-0.80339,1.8315,1.4375,0.096959,0.48239
-0.8522,1.9428,1.4375,0.096959,0.48239
-0.90381,2.0605,1.4375,0.096959,0.48239
-1.0939,1.6743,1.4375,0.096959,0.48239
-1.1604,1.7761,1.4375,0.096959,0.48239
-1.2306,1.8836,1.4375,0.096959,0.48239
-1.3546,1.4714,1.4375,0.096959,0.48239
-1.4369,1.5609,1.4375,0.096959,0.48239
-1.5239,1.6554,1.4375,0.096959,0.48239
-1.5783,1.2284,1.4375,0.096959,0.48239
-1.6742,1.3031,1.4375,0.096959,0.48239
-1.7756,1.382,1.4375,0.096959,0.48239
-1.7589,0.95189,1.4375,0.096959,0.48239
-1.8658,1.0097,1.4375,0.096959,0.48239
-1.9788,1.0709,1.4375,0.096959,0.48239
-1.8916,0.6494,1.4375,0.096959,0.48239
-2.0066,0.68886,1.4375,0.096959,0.48239
-2.1281,0.73057,1.4375,0.096959,0.48239
-1.9727,0.32919,1.4375,0.096959,0.48239
-2.0926,0.34919,1.4375,0.096959,0.48239
-2.2193,0.37034,1.4375,0.096959,0.48239
-2,-1.22E-16,1.4375,0.096958,0.48239
-2.1215,-4.70E-07,1.4375,0.096958,0.48239
-2.25,1.38E-16,1.4375,0.096958,0.48239
-1.9727,-0.32919,1.4375,0.096958,0.48239
-2.0926,-0.34919,1.4375,0.096958,0.48239
-2.2193,-0.37034,1.4375,0.096958,0.48239
-1.8916,-0.6494,1.4375,0.096958,0.48239
-2.0066,-0.68886,1.4375,0.096958,0.48239
-2.1281,-0.73057,1.4375,0.096958,0.48239
-1.7589,-0.95189,1.4375,0.096958,0.48238
-1.8658,-1.0097,1.4375,0.096958,0.48238
-1.9788,-1.0709,1.4375,0.096958,0.48238
-1.5783,-1.2284,1.4375,0.096958,0.48238
-1.6742,-1.3031,1.4375,0.096958,0.48238
-1.7756,-1.382,1.4375,0.096958,0.48238
-1.3546,-1.4714,1.4375,0.096957,0.48238
-1.4369,-1.5609,1.4375,0.096957,0.48238
-1.5239,-1.6554,1.4375,0.096957,0.48238
-1.0939,-1.6743,1.4375,0.096957,0.48238
-1.1604,-1.7761,1.4375,0.096957,0.48238
-1.2306,-1.8836,1.4375,0.096957,0.48238
-0.80339,-1.8315,1.4375,0.096957,0.48238
-0.8522,-1.9428,1.4375,0.096957,0.48238
-0.90381,-2.0605,1.4375,0.096957,0.48238
-0.49097,-1.9388,1.4375,0.096957,0.48238
-0.5208,-2.0566,1.4375,0.096957,0.48238
-0.55234,-2.1812,1.4375,0.096957,0.48238
-0.16516,-1.9932,1.4375,0.096957,0.48238
-0.17519,-2.1143,1.4375,0.096957,0.48238
-0.1858,-2.2423,1.4375,0.096957,0.48238
0.16516,-1.9932,1.4375,0.096957,0.48238
0.17519,-2.1143,1.4375,0.096957,0.48238
0.1858,-2.2423,1.4375,0.096957,0.48238
0.49097,-1.9388,1.4375,0.096957,0.48238
0.5208,-2.0566,1.4375,0.096957,0.48238
0.55234,-2.1812,1.4375,0.096957,0.48238
0.80339,-1.8315,1.4375,0.096957,0.48238
0.8522,-1.9428,1.4375,0.096957,0.48238
0.90381,-2.0605,1.4375,0.096957,0.48238
1.0939,-1.6743,1.4375,0.096957,0.48238
1.1604,-1.7761,1.4375,0.096957,0.48238
1.2306,-1.8836,1.4375,0.096957,0.48238
1.3546,-1.4714,1.4375,0.096957,0.48238
1.4369,-1.5609,1.4375,0.096957,0.48238
1.5239,-1.6554,1.4375,0.096957,0.48238
1.5783,-1.2284,1.4375,0.096957,0.48238
1.6742,-1.3031,1.4375,0.096957,0.48238
1.7756,-1.382,1.4375,0.096957,0.48238
1.7589,-0.95189,1.4375,0.096957,0.48238
1.8658,-1.0097,1.4375,0.096957,0.48238
1.9788,-1.0709,1.4375,0.096957,0.48238
1.8916,-0.6494,1.4375,0.096958,0.48238
2.0066,-0.68886,1.4375,0.096958,0.48238
2.1281,-0.73057,1.4375,0.096958,0.48238
1.9727,-0.32919,1.4375,0.096958,0.48238
2.0924,-0.34916,1.4375,0.096958,0.48238
2.2193,-0.37034,1.4375,0.096958,0.48238
2,0,1.675,0.073654,0.38591
1.9727,0.32919,1.675,0.073654,0.38591
2.0928,0.34922,1.675,0.073654,0.38591
2.1215,-4.18E-07,1.675,0.073654,0.38591
2.2193,0.37034,1.675,0.073654,0.38591
2.25,0,1.675,0.073654,0.38591
1.8916,0.6494,1.675,0.073654,0.38591
2.0066,0.68886,1.675,0.073654,0.38591
2.1281,0.73057,1.675,0.073654,0.38591
1.7589,0.95189,1.675,0.073654,0.38591
1.8658,1.0097,1.675,0.073654,0.38591
1.9788,1.0709,1.675,0.073654,0.38591
1.5783,1.2284,1.675,0.073654,0.38591
1.6742,1.3031,1.675,0.073654,0.38591
1.7756,1.382,1.675,0.073654,0.38591
1.3546,1.4714,1.675,0.073654,0.38591
1.4369,1.5609,1.675,0.073654,0.38591
1.5239,1.6554,1.675,0.073654,0.38591
1.0939,1.6743,1.675,0.073654,0.38591
1.1604,1.7761,1.675,0.073654,0.38591
1.2306,1.8836,1.675,0.073654,0.38591
0.80339,1.8315,1.675,0.073654,0.38591
0.8522,1.9428,1.675,0.073654,0.38591
0.90381,2.0605,1.675,0.073654,0.38591
0.49097,1.9388,1.675,0.073654,0.38591
0.5208,2.0566,1.675,0.073654,0.38591
0.55234,2.1812,1.675,0.073654,0.38591
0.16516,1.9932,1.675,0.073654,0.38591
0.17519,2.1143,1.675,0.073654,0.38591
0.1858,2.2423,1.675,0.073654,0.38591
-0.16516,1.9932,1.675,0.073654,0.38591
-0.17519,2.1143,1.675,0.073654,0.38591
-0.1858,2.2423,1.675,0.073654,0.38591
-0.49097,1.9388,1.675,0.073654,0.38591
-0.5208,2.0566,1.675,0.073654,0.38591
-0.55234,2.1812,1.675,0.073654,0.38591
-0.80339,1.8315,1.675,0.073654,0.38591
-0.8522,1.9428,1.675,0.073654,0.38591
-0.90381,2.0605,1.675,0.073654,0.38591
-1.0939,1.6743,1.675,0.073654,0.38591
-1.1604,1.7761,1.675,0.073654,0.38591
-1.2306,1.8836,1.675,0.073654,0.38591
-1.3546,1.4714,1.675,0.073654,0.38591
-1.4369,1.5609,1.675,0.073654,0.38591
-1.5239,1.6554,1.675,0.073654,0.38591
-1.5783,1.2284,1.675,0.073654,0.38591
-1.6742,1.3031,1.675,0.073654,0.38591
-1.7756,1.382,1.675,0.073654,0.38591
-1.7589,0.95189,1.675,0.073654,0.38591
-1.8658,1.0097,1.675,0.073654,0.38591
-1.9788,1.0709,1.675,0.073654,0.38591
-1.8916,0.6494,1.675,0.073654,0.38591
-2.0066,0.68886,1.675,0.073654,0.38591
-2.1281,0.73057,1.675,0.073654,0.38591
-1.9727,0.32919,1.675,0.073654,0.38591
-2.0926,0.34919,1.675,0.073654,0.38591
-2.2193,0.37034,1.675,0.073654,0.38591
-2,-1.47E-16,1.675,0.073654,0.38591
-2.1215,-4.70E-07,1.675,0.073654,0.38591
-2.25,1.65E-16,1.675,0.073654,0.38591
-1.9727,-0.32919,1.675,0.073654,0.38591
-2.0926,-0.34919,1.675,0.073654,0.38591
-2.2193,-0.37034,1.675,0.073654,0.38591
-1.8916,-0.6494,1.675,0.073654,0.38591
-2.0066,-0.68886,1.675,0.073654,0.38591
-2.1281,-0.73057,1.675,0.073654,0.38591
-1.7589,-0.95189,1.675,0.073654,0.38591
-1.8658,-1.0097,1.675,0.073654,0.38591
-1.9788,-1.0709,1.675,0.073654,0.38591
-1.5783,-1.2284,1.675,0.073653,0.38591
-1.6742,-1.3031,1.675,0.073653,0.38591
-1.7756,-1.382,1.675,0.073653,0.38591
-1.3546,-1.4714,1.675,0.073653,0.38591
-1.4369,-1.5609,1.675,0.073653,0.38591
-1.5239,-1.6554,1.675,0.073653,0.38591
-1.0939,-1.6743,1.675,0.073653,0.38591
-1.1604,-1.7761,1.675,0.073653,0.38591
-1.2306,-1.8836,1.675,0.073653,0.38591
-0.80339,-1.8315,1.675,0.073653,0.38591
-0.8522,-1.9428,1.675,0.073653,0.38591
-0.90381,-2.0605,1.675,0.073653,0.38591
-0.49097,-1.9388,1.675,0.073653,0.3859
-0.5208,-2.0566,1.675,0.073653,0.3859
-0.55234,-2.1812,1.675,0.073653,0.3859
-0.16516,-1.9932,1.675,0.073653,0.3859
-0.17519,-2.1143,1.675,0.073653,0.3859
-0.1858,-2.2423,1.675,0.073653,0.3859
0.16516,-1.9932,1.675,0.073653,0.3859
0.17519,-2.1143,1.675,0.073653,0.3859
0.1858,-2.2423,1.675,0.073653,0.3859
0.49097,-1.9388,1.675,0.073653,0.3859
0.5208,-2.0566,1.675,0.073653,0.3859
0.55234,-2.1812,1.675,0.073653,0.3859
0.80339,-1.8315,1.675,0.073653,0.3859
0.8522,-1.9428,1.675,0.073653,0.3859
0.90381,-2.0605,1.675,0.073653,0.3859
1.0939,-1.6743,1.675,0.073653,0.3859
1.1604,-1.7761,1.675,0.073653,0.3859
1.2306,-1.8836,1.675,0.073653,0.3859
1.3546,-1.4714,1.675,0.073653,0.3859
1.4369,-1.5609,1.675,0.073653,0.3859
1.5239,-1.6554,1.675,0.073653,0.3859
1.5783,-1.2284,1.675,0.073653,0.38591
1.6742,-1.3031,1.675,0.073653,0.38591
1.7756,-1.382,1.675,0.073653,0.38591
1.7589,-0.95189,1.675,0.073653,0.38591
1.8658,-1.0097,1.675,0.073653,0.38591
1.9788,-1.0709,1.675,0.073653,0.38591
1.8916,-0.6494,1.675,0.073653,0.38591
2.0066,-0.68886,1.675,0.073653,0.38591
2.1281,-0.73057,1.675,0.073653,0.38591
1.9727,-0.32919,1.675,0.073654,0.38591
2.0924,-0.34916,1.675,0.073654,0.38591
2.2193,-0.37034,1.675,0.073654,0.38591
2,0,1.9125,0.052494,0.28943
1.9727,0.32919,1.9125,0.052494,0.28943
2.0928,0.34922,1.9125,0.052494,0.28943
2.1215,-4.18E-07,1.9125,0.052494,0.28943
2.2193,0.37034,1.9125,0.052494,0.28943
2.25,0,1.9125,0.052494,0.28943
1.8916,0.6494,1.9125,0.052494,0.28943
2.0066,0.68886,1.9125,0.052494,0.28943
2.1281,0.73057,1.9125,0.052494,0.28943
1.7589,0.95189,1.9125,0.052495,0.28943
1.8658,1.0097,1.9125,0.052495,0.28943
1.9788,1.0709,1.9125,0.052495,0.28943
1.5783,1.2284,1.9125,0.052495,0.28943
1.6742,1.3031,1.9125,0.052495,0.28943
1.7756,1.382,1.9125,0.052495,0.28943
1.3546,1.4714,1.9125,0.052495,0.28943
1.4369,1.5609,1.9125,0.052495,0.28943
1.5239,1.6554,1.9125,0.052495,0.28943
1.0939,1.6743,1.9125,0.052495,0.28943
1.1604,1.7761,1.9125,0.052495,0.28943
1.2306,1.8836,1.9125,0.052495,0.28943
0.80339,1.8315,1.9125,0.052495,0.28943
0.8522,1.9428,1.9125,0.052495,0.28943
0.90381,2.0605,1.9125,0.052495,0.28943
0.49097,1.9388,1.9125,0.052495,0.28943
0.5208,2.0566,1.9125,0.052495,0.28943
0.55234,2.1812,1.9125,0.052495,0.28943
0.16516,1.9932,1.9125,0.052495,0.28943
0.17519,2.1143,1.9125,0.052495,0.28943
0.1858,2.2423,1.9125,0.052495,0.28943
-0.16516,1.9932,1.9125,0.052495,0.28943
-0.17519,2.1143,1.9125,0.052495,0.28943
-0.1858,2.2423,1.9125,0.052495,0.28943
-0.49097,1.9388,1.9125,0.052495,0.28943
-0.5208,2.0566,1.9125,0.052495,0.28943
-0.55234,2.1812,1.9125,0.052495,0.28943
-0.80339,1.8315,1.9125,0.052495,0.28943
-0.8522,1.9428,1.9125,0.052495,0.28943
-0.90381,2.0605,1.9125,0.052495,0.28943
-1.0939,1.6743,1.9125,0.052495,0.28943
-1.1604,1.7761,1.9125,0.052495,0.28943
-1.2306,1.8836,1.9125,0.052495,0.28943
-1.3546,1.4714,1.9125,0.052495,0.28943
-1.4369,1.5609,1.9125,0.052495,0.28943
-1.5239,1.6554,1.9125,0.052495,0.28943
-1.5783,1.2284,1.9125,0.052495,0.28943
-1.6742,1.3031,1.9125,0.052495,0.28943
-1.7756,1.382,1.9125,0.052495,0.28943
-1.7589,0.95189,1.9125,0.052495,0.28943
-1.8658,1.0097,1.9125,0.052495,0.28943
-1.9788,1.0709,1.9125,0.052495,0.28943
-1.8916,0.6494,1.9125,0.052494,0.28943
-2.0066,0.68886,1.9125,0.052494,0.28943
-2.1281,0.73057,1.9125,0.052494,0.28943
-1.9727,0.32919,1.9125,0.052494,0.28943
-2.0926,0.34919,1.9125,0.052494,0.28943
-2.2193,0.37034,1.9125,0.052494,0.28943
-2,-1.71E-16,1.9125,0.052494,0.28943
-2.1215,-4.70E-07,1.9125,0.052494,0.28943
-2.25,1.93E-16,1.9125,0.052494,0.28943
-1.9727,-0.32919,1.9125,0.052494,0.28943
-2.0926,-0.34919,1.9125,0.052494,0.28943
-2.2193,-0.37034,1.9125,0.052494,0.28943
-1.8916,-0.6494,1.9125,0.052494,0.28943
-2.0066,-0.68886,1.9125,0.052494,0.28943
-2.1281,-0.73057,1.9125,0.052494,0.28943
-1.7589,-0.95189,1.9125,0.052494,0.28943
-1.8658,-1.0097,1.9125,0.052494,0.28943
-1.9788,-1.0709,1.9125,0.052494,0.28943
-1.5783,-1.2284,1.9125,0.052494,0.28943
-1.6742,-1.3031,1.9125,0.052494,0.28943
-1.7756,-1.382,1.9125,0.052494,0.28943
-1.3546,-1.4714,1.9125,0.052494,0.28943
-1.4369,-1.5609,1.9125,0.052494,0.28943
-1.5239,-1.6554,1.9125,0.052494,0.28943
-1.0939,-1.6743,1.9125,0.052494,0.28943
-1.1604,-1.7761,1.9125,0.052494,0.28943
-1.2306,-1.8836,1.9125,0.052494,0.28943
-0.80339,-1.8315,1.9125,0.052494,0.28943
-0.8522,-1.9428,1.9125,0.052494,0.28943
-0.90381,-2.0605,1.9125,0.052494,0.28943
-0.49097,-1.9388,1.9125,0.052494,0.28943
-0.5208,-2.0566,1.9125,0.052494,0.28943
-0.55234,-2.1812,1.9125,0.052494,0.28943
-0.16516,-1.9932,1.9125,0.052494,0.28943
-0.17519,-2.1143,1.9125,0.052494,0.28943
-0.1858,-2.2423,1.9125,0.052494,0.28943
0.16516,-1.9932,1.9125,0.052494,0.28943
0.17519,-2.1143,1.9125,0.052494,0.28943
0.1858,-2.2423,1.9125,0.052494,0.28943
0.49097,-1.9388,1.9125,0.052494,0.28943
0.5208,-2.0566,1.9125,0.052494,0.28943
0.55234,-2.1812,1.9125,0.052494,0.28943
0.80339,-1.8315,1.9125,0.052494,0.28943
0.8522,-1.9428,1.9125,0.052494,0.28943
0.90381,-2.0605,1.9125,0.052494,0.28943
1.0939,-1.6743,1.9125,0.052494,0.28943
1.1604,-1.7761,1.9125,0.052494,0.28943
1.2306,-1.8836,1.9125,0.052494,0.28943
1.3546,-1.4714,1.9125,0.052494,0.28943
1.4369,-1.5609,1.9125,0.052494,0.28943
1.5239,-1.6554,1.9125,0.052494,0.28943
1.5783,-1.2284,1.9125,0.052494,0.28943
1.6742,-1.3031,1.9125,0.052494,0.28943
1.7756,-1.382,1.9125,0.052494,0.28943
1.7589,-0.95189,1.9125,0.052494,0.28943
1.8658,-1.0097,1.9125,0.052494,0.28943
1.9788,-1.0709,1.9125,0.052494,0.28943
1.8916,-0.6494,1.9125,0.052494,0.28943
2.0066,-0.68886,1.9125,0.052494,0.28943
2.1281,-0.73057,1.9125,0.052494,0.28943
1.9727,-0.32919,1.9125,0.052494,0.28943
2.0924,-0.34916,1.9125,0.052494,0.28943
2.2193,-0.37034,1.9125,0.052494,0.28943
2,0,2.15,0.033282,0.19295
1.9727,0.32919,2.15,0.033282,0.19295
2.0928,0.34922,2.15,0.033282,0.19295
2.1215,-4.18E-07,2.15,0.033282,0.19295
2.2193,0.37034,2.15,0.033282,0.19295
2.25,0,2.15,0.033282,0.19295
1.8916,0.6494,2.15,0.033282,0.19295
2.0066,0.68886,2.15,0.033282,0.19295
2.1281,0.73057,2.15,0.033282,0.19295
1.7589,0.95189,2.15,0.033282,0.19296
1.8658,1.0097,2.15,0.033282,0.19296
1.9788,1.0709,2.15,0.033282,0.19296
1.5783,1.2284,2.15,0.033282,0.19296
1.6742,1.3031,2.15,0.033282,0.19296
1.7756,1.382,2.15,0.033282,0.19296
1.3546,1.4714,2.15,0.033282,0.19296
1.4369,1.5609,2.15,0.033282,0.19296
1.5239,1.6554,2.15,0.033282,0.19296
1.0939,1.6743,2.15,0.033282,0.19296
1.1604,1.7761,2.15,0.033282,0.19296
1.2306,1.8836,2.15,0.033282,0.19296
0.80339,1.8315,2.15,0.033282,0.19296
0.8522,1.9428,2.15,0.033282,0.19296
0.90381,2.0605,2.15,0.033282,0.19296
0.49097,1.9388,2.15,0.033282,0.19296
0.5208,2.0566,2.15,0.033282,0.19296
0.55234,2.1812,2.15,0.033282,0.19296
0.16516,1.9932,2.15,0.033282,0.19296
0.17519,2.1143,2.15,0.033282,0.19296
0.1858,2.2423,2.15,0.033282,0.19296
-0.16516,1.9932,2.15,0.033282,0.19296
-0.17519,2.1143,2.15,0.033282,0.19296
-0.1858,2.2423,2.15,0.033282,0.19296
-0.49097,1.9388,2.15,0.033282,0.19296
-0.5208,2.0566,2.15,0.033282,0.19296
-0.55234,2.1812,2.15,0.033282,0.19296
-0.80339,1.8315,2.15,0.033282,0.19296
-0.8522,1.9428,2.15,0.033282,0.19296
-0.90381,2.0605,2.15,0.033282,0.19296
-1.0939,1.6743,2.15,0.033282,0.19296
-1.1604,1.7761,2.15,0.033282,0.19296
-1.2306,1.8836,2.15,0.033282,0.19296
-1.3546,1.4714,2.15,0.033282,0.19296
-1.4369,1.5609,2.15,0.033282,0.19296
-1.5239,1.6554,2.15,0.033282,0.19296
-1.5783,1.2284,2.15,0.033282,0.19296
-1.6742,1.3031,2.15,0.033282,0.19296
-1.7756,1.382,2.15,0.033282,0.19296
-1.7589,0.95189,2.15,0.033282,0.19296
-1.8658,1.0097,2.15,0.033282,0.19296
-1.9788,1.0709,2.15,0.033282,0.19296
-1.8916,0.6494,2.15,0.033282,0.19296
-2.0066,0.68886,2.15,0.033282,0.19296
-2.1281,0.73057,2.15,0.033282,0.19296
-1.9727,0.32919,2.15,0.033282,0.19295
-2.0926,0.34919,2.15,0.033282,0.19295
-2.2193,0.37034,2.15,0.033282,0.19295
-2,-1.96E-16,2.15,0.033282,0.19295
-2.1215,-4.70E-07,2.15,0.033282,0.19295
-2.25,2.20E-16,2.15,0.033282,0.19295
-1.9727,-0.32919,2.15,0.033282,0.19295
-2.0926,-0.34919,2.15,0.033282,0.19295
-2.2193,-0.37034,2.15,0.033282,0.19295
-1.8916,-0.6494,2.15,0.033282,0.19295
-2.0066,-0.68886,2.15,0.033282,0.19295
-2.1281,-0.73057,2.15,0.033282,0.19295
-1.7589,-0.95189,2.15,0.033282,0.19295
-1.8658,-1.0097,2.15,0.033282,0.19295
-1.9788,-1.0709,2.15,0.033282,0.19295
-1.5783,-1.2284,2.15,0.033282,0.19295
-1.6742,-1.3031,2.15,0.033282,0.19295
-1.7756,-1.382,2.15,0.033282,0.19295
-1.3546,-1.4714,2.15,0.033282,0.19295
-1.4369,-1.5609,2.15,0.033282,0.19295
-1.5239,-1.6554,2.15,0.033282,0.19295
-1.0939,-1.6743,2.15,0.033282,0.19295
-1.1604,-1.7761,2.15,0.033282,0.19295
-1.2306,-1.8836,2.15,0.033282,0.19295
-0.80339,-1.8315,2.15,0.033282,0.19295
-0.8522,-1.9428,2.15,0.033282,0.19295
-0.90381,-2.0605,2.15,0.033282,0.19295
-0.49097,-1.9388,2.15,0.033282,0.19295
-0.5208,-2.0566,2.15,0.033282,0.19295
-0.55234,-2.1812,2.15,0.033282,0.19295
-0.16516,-1.9932,2.15,0.033282,0.19295
-0.17519,-2.1143,2.15,0.033282,0.19295
-0.1858,-2.2423,2.15,0.033282,0.19295
0.16516,-1.9932,2.15,0.033282,0.19295
0.17519,-2.1143,2.15,0.033282,0.19295
0.1858,-2.2423,2.15,0.033282,0.19295
0.49097,-1.9388,2.15,0.033282,0.19295
0.5208,-2.0566,2.15,0.033282,0.19295
0.55234,-2.1812,2.15,0.033282,0.19295
0.80339,-1.8315,2.15,0.033282,0.19295
0.8522,-1.9428,2.15,0.033282,0.19295
0.90381,-2.0605,2.15,0.033282,0.19295
1.0939,-1.6743,2.15,0.033282,0.19295
1.1604,-1.7761,2.15,0.033282,0.19295
1.2306,-1.8836,2.15,0.033282,0.19295
1.3546,-1.4714,2.15,0.033282,0.19295
1.4369,-1.5609,2.15,0.033282,0.19295
1.5239,-1.6554,2.15,0.033282,0.19295
1.5783,-1.2284,2.15,0.033282,0.19295
1.6742,-1.3031,2.15,0.033282,0.19295
1.7756,-1.382,2.15,0.033282,0.19295
1.7589,-0.95189,2.15,0.033282,0.19295
