X,Y,Z,t,V,T
1.49e-05,8.68e-05,0.0,0.7,0.985149597,480.0316611
1.49e-05,8.68e-05,0.0,0.8,0.985149597,480.0267047
1.49e-05,8.68e-05,0.0,0.9,0.985149597,480.0356963
1.49e-05,8.68e-05,0.0,1.0,0.985149597,480.0399575
0.0,0.0001,0.0,0.0,1.0,300.0039998
0.0,0.0001,0.0,0.1,1.0,422.5420928
0.0,0.0001,0.0,0.2,1.0,461.8009996
0.0,0.0001,0.0,0.3,1.0,472.9624507
0.0,0.0001,0.0,0.4,1.0,477.400388
0.0,0.0001,0.0,0.5,1.0,479.2893345
0.0,0.0001,0.0,0.6,1.0,479.8992684
0.0,0.0001,0.0,0.7,1.0,480.0082293
0.0,0.0001,0.0,0.8,1.0,480.0032735
0.0,0.0001,0.0,0.9,1.0,480.012264
0.0,0.0001,0.0,1.0,1.0,480.0165246
0.0,0.0001,1e-05,0.0,1.0,300.0039998
0.0,0.0001,1e-05,0.1,1.0,422.5420927
0.0,0.0001,1e-05,0.2,1.0,461.8009996
0.0,0.0001,1e-05,0.3,1.0,472.9624507
0.0,0.0001,1e-05,0.4,1.0,477.400388
0.0,0.0001,1e-05,0.5,1.0,479.2893345
0.0,0.0001,1e-05,0.6,1.0,479.8992683
0.0,0.0001,1e-05,0.7,1.0,480.0082292
0.0,0.0001,1e-05,0.8,1.0,480.0032735
0.0,0.0001,1e-05,0.9,1.0,480.0122639
0.0,0.0001,1e-05,1.0,1.0,480.0165245
1.5e-05,8.68e-05,1e-05,0.0,0.984992331,300.0039999
1.5e-05,8.68e-05,1e-05,0.1,0.984992331,422.5581403
1.5e-05,8.68e-05,1e-05,0.2,0.984992331,461.8221944
1.5e-05,8.68e-05,1e-05,0.3,0.984992331,472.9851089
1.5e-05,8.68e-05,1e-05,0.4,0.984992331,477.4236281
1.5e-05,8.68e-05,1e-05,0.5,0.984992331,479.3128223
1.5e-05,8.68e-05,1e-05,0.6,0.984992331,479.9228361
1.5e-05,8.68e-05,1e-05,0.7,0.984992331,480.0318113
1.5e-05,8.68e-05,1e-05,0.8,0.984992331,480.0268548
1.5e-05,8.68e-05,1e-05,0.9,0.984992331,480.0358465
1.5e-05,8.68e-05,1e-05,1.0,0.984992331,480.0401076
1.78e-05,6.9e-05,0.0,0.0,0.982158626,300.0039999
1.78e-05,6.9e-05,0.0,0.1,0.982158626,422.5658996
1.78e-05,6.9e-05,0.0,0.2,0.982158626,461.8324427
1.78e-05,6.9e-05,0.0,0.3,0.982158626,472.9960648
1.78e-05,6.9e-05,0.0,0.4,0.982158626,477.4348654
1.78e-05,6.9e-05,0.0,0.5,0.982158626,479.3241793
1.78e-05,6.9e-05,0.0,0.6,0.982158626,479.9342318
1.78e-05,6.9e-05,0.0,0.7,0.982158626,480.0432139
1.78e-05,6.9e-05,0.0,0.8,0.982158626,480.0382572
1.78e-05,6.9e-05,0.0,0.9,0.982158626,480.0472494
1.78e-05,6.9e-05,0.0,1.0,0.982158626,480.0515108
1.82e-05,6.9e-05,1e-05,0.0,0.981817255,300.0039999
1.82e-05,6.9e-05,1e-05,0.1,0.981817255,422.5661123
1.82e-05,6.9e-05,1e-05,0.2,0.981817255,461.832724
1.82e-05,6.9e-05,1e-05,0.3,0.981817255,472.9963655
1.82e-05,6.9e-05,1e-05,0.4,0.981817255,477.4351738
1.82e-05,6.9e-05,1e-05,0.5,0.981817255,479.324491
1.82e-05,6.9e-05,1e-05,0.6,0.981817255,479.9345446
1.82e-05,6.9e-05,1e-05,0.7,0.981817255,480.0435269
1.82e-05,6.9e-05,1e-05,0.8,0.981817255,480.0385701
1.82e-05,6.9e-05,1e-05,0.9,0.981817255,480.0475624
1.82e-05,6.9e-05,1e-05,1.0,0.981817255,480.0518238
2.9e-05,5.47e-05,0.0,0.0,0.971015793,300.0039999
2.9e-05,5.47e-05,0.0,0.1,0.971015793,422.5744539
2.9e-05,5.47e-05,0.0,0.2,0.971015793,461.8437507
2.9e-05,5.47e-05,0.0,0.3,0.971015793,473.0081556
2.9e-05,5.47e-05,0.0,0.4,0.971015793,477.4472675
2.9e-05,5.47e-05,0.0,0.5,0.971015793,479.336714
2.9e-05,5.47e-05,0.0,0.6,0.971015793,479.9468093
2.9e-05,5.47e-05,0.0,0.7,0.971015793,480.055799
2.9e-05,5.47e-05,0.0,0.8,0.971015793,480.0508419
2.9e-05,5.47e-05,0.0,0.9,0.971015793,480.0598347
2.9e-05,5.47e-05,0.0,1.0,0.971015793,480.0640965
3.04e-05,3.9e-05,0.0,0.0,0.969604074,300.0039999
3.04e-05,3.9e-05,0.0,0.1,0.969604074,422.5746565
3.04e-05,3.9e-05,0.0,0.2,0.969604074,461.8440201
3.04e-05,3.9e-05,0.0,0.3,0.969604074,473.0084439
3.04e-05,3.9e-05,0.0,0.4,0.969604074,477.4475634
3.04e-05,3.9e-05,0.0,0.5,0.969604074,479.3370131
3.04e-05,3.9e-05,0.0,0.6,0.969604074,479.9471094
3.04e-05,3.9e-05,0.0,0.7,0.969604074,480.0560993
3.04e-05,3.9e-05,0.0,0.8,0.969604074,480.0511422
3.04e-05,3.9e-05,0.0,0.9,0.969604074,480.0601351
3.04e-05,3.9e-05,0.0,1.0,0.969604074,480.0643968
3e-05,5.43e-05,1e-05,0.0,0.97000026,300.0039999
3e-05,5.43e-05,1e-05,0.1,0.97000026,422.5750561
3e-05,5.43e-05,1e-05,0.2,0.97000026,461.8445472
3e-05,5.43e-05,1e-05,0.3,0.97000026,473.0090073
3e-05,5.43e-05,1e-05,0.4,0.97000026,477.4481413
3e-05,5.43e-05,1e-05,0.5,0.97000026,479.3375971
3e-05,5.43e-05,1e-05,0.6,0.97000026,479.9476954
3e-05,5.43e-05,1e-05,0.7,0.97000026,480.0566856
3e-05,5.43e-05,1e-05,0.8,0.97000026,480.0517285
3e-05,5.43e-05,1e-05,0.9,0.97000026,480.0607214
3e-05,5.43e-05,1e-05,1.0,0.97000026,480.0649832
3.04e-05,3.9e-05,1e-05,0.0,0.969557891,300.0039999
3.04e-05,3.9e-05,1e-05,0.1,0.969557891,422.5746757
3.04e-05,3.9e-05,1e-05,0.2,0.969557891,461.8440455
3.04e-05,3.9e-05,1e-05,0.3,0.969557891,473.0084711
3.04e-05,3.9e-05,1e-05,0.4,0.969557891,477.4475913
3.04e-05,3.9e-05,1e-05,0.5,0.969557891,479.3370413
3.04e-05,3.9e-05,1e-05,0.6,0.969557891,479.9471377
3.04e-05,3.9e-05,1e-05,0.7,0.969557891,480.0561276
3.04e-05,3.9e-05,1e-05,0.8,0.969557891,480.0511705
3.04e-05,3.9e-05,1e-05,0.9,0.969557891,480.0601633
3.04e-05,3.9e-05,1e-05,1.0,0.969557891,480.0644251
4.46e-05,3.16e-05,0.0,0.0,0.955389862,300.0039999
4.46e-05,3.16e-05,0.0,0.1,0.955389862,422.5813109
4.46e-05,3.16e-05,0.0,0.2,0.955389862,461.852831
4.46e-05,3.16e-05,0.0,0.3,0.955389862,473.0178676
4.46e-05,3.16e-05,0.0,0.4,0.955389862,477.4572312
4.46e-05,3.16e-05,0.0,0.5,0.955389862,479.3467846
4.46e-05,3.16e-05,0.0,0.6,0.955389862,479.9569144
4.46e-05,3.16e-05,0.0,0.7,0.955389862,480.0659103
4.46e-05,3.16e-05,0.0,0.8,0.955389862,480.060953
4.46e-05,3.16e-05,0.0,0.9,0.955389862,480.0699463
4.46e-05,3.16e-05,0.0,1.0,0.955389862,480.0742083
4.45e-05,3.15e-05,1e-05,0.0,0.955504231,300.0039999
4.45e-05,3.15e-05,1e-05,0.1,0.955504231,422.5812271
4.45e-05,3.15e-05,1e-05,0.2,0.955504231,461.85272
4.45e-05,3.15e-05,1e-05,0.3,0.955504231,473.017749
4.45e-05,3.15e-05,1e-05,0.4,0.955504231,477.4571094
4.45e-05,3.15e-05,1e-05,0.5,0.955504231,479.3466615
4.45e-05,3.15e-05,1e-05,0.6,0.955504231,479.956791
